"","generation","Sex","Treatments","ID","row_mean","Cohort","time","distance"
"203","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_11-7",414.69335,"CoMo+BaP_F1",1,427.218
"204","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_12-24",379.07955,"CoMo+BaP_F1",1,454.241
"205","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_12-40",279.6814,"CoMo+BaP_F1",1,310.225
"206","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_12-52",279.6811,"CoMo+BaP_F1",1,316.54
"207","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_12-8",296.1115,"CoMo+BaP_F1",1,371.824
"208","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_15-11",255.93085,"CoMo+BaP_F1",1,238.623
"209","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_15-27",295.5669,"CoMo+BaP_F1",1,408.993
"210","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_16-12",314.45595,"CoMo+BaP_F1",1,282.535
"211","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_16-28",314.8673,"CoMo+BaP_F1",1,343.773
"212","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-15",382.6551,"CoMo+BaP_F1",1,358.63
"213","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-31",223.9752,"CoMo+BaP_F1",1,248.069
"214","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-43",348.7453,"CoMo+BaP_F1",1,256.41
"215","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-55",499.4249,"CoMo+BaP_F1",1,428.324
"216","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-63",300.7245,"CoMo+BaP_F1",1,276.797
"217","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-16",327.24845,"CoMo+BaP_F1",1,291.365
"218","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-32",125.5559,"CoMo+BaP_F1",1,233.162
"219","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-44",165.2176,"CoMo+BaP_F1",1,103.226
"220","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-56",348.06295,"CoMo+BaP_F1",1,343.811
"221","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-64",322.1991,"CoMo+BaP_F1",1,324.104
"222","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-19",353.32355,"CoMo+BaP_F1",1,544.482
"223","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-3",358.40745,"CoMo+BaP_F1",1,306.866
"224","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-35",327.65345,"CoMo+BaP_F1",1,375.057
"225","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-47",351.8168,"CoMo+BaP_F1",1,315.465
"226","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-59",434.3076,"CoMo+BaP_F1",1,429.643
"227","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-20",276.43695,"CoMo+BaP_F1",1,292.203
"228","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-36",293.3739,"CoMo+BaP_F1",1,205.587
"229","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-4",495.43,"CoMo+BaP_F1",1,393.064
"230","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-48",353.8911,"CoMo+BaP_F1",1,289.947
"231","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-60",366.35085,"CoMo+BaP_F1",1,407.891
"232","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-1",339.14585,"CoMo+DMSO_F1",1,445.405
"233","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-17",305.5201,"CoMo+DMSO_F1",1,307.434
"234","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-33",359.7082,"CoMo+DMSO_F1",1,488.379
"235","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-45",247.9536,"CoMo+DMSO_F1",1,317.655
"236","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-57",279.63565,"CoMo+DMSO_F1",1,226.973
"237","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-5",206.31765,"CoMo+DMSO_F1",1,224.879
"238","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-26",139.42425,"CoMo+DMSO_F1",1,131.165
"239","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-42",282.71215,"CoMo+DMSO_F1",1,294.056
"240","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-54",223.41995,"CoMo+DMSO_F1",1,247.144
"241","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_13-13",206.9576,"CoMo+DMSO_F1",1,202.512
"242","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_13-29",211.1543,"CoMo+DMSO_F1",1,204.338
"243","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_14-14",201.6614,"CoMo+DMSO_F1",1,254.504
"244","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_14-30",281.82715,"CoMo+DMSO_F1",1,359.153
"245","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-18",229.77795,"CoMo+DMSO_F1",1,318.151
"246","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-2",138.49035,"CoMo+DMSO_F1",1,178.568
"247","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-34",285.95395,"CoMo+DMSO_F1",1,208.809
"248","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-46",231.4125,"CoMo+DMSO_F1",1,242.223
"249","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-58",319.5981,"CoMo+DMSO_F1",1,250.78
"250","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-21",272.2782,"CoMo+DMSO_F1",1,308.767
"251","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-37",153.75595,"CoMo+DMSO_F1",1,384.431
"252","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-49",262.3988,"CoMo+DMSO_F1",1,268.269
"253","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-5",286.39975,"CoMo+DMSO_F1",1,283.508
"254","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-22",350.3668,"CoMo+DMSO_F1",1,368.797
"255","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-38",316.40525,"CoMo+DMSO_F1",1,399.332
"256","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-50",447.1702,"CoMo+DMSO_F1",1,404.087
"257","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-6",187.53845,"CoMo+DMSO_F1",1,231.929
"258","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-25",311.1461,"CoMo+DMSO_F1",1,376.939
"259","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-41",335.74605,"CoMo+DMSO_F1",1,498.957
"260","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-53",291.46725,"CoMo+DMSO_F1",1,262.955
"261","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-9",181.3566,"CoMo+DMSO_F1",1,173.034
"262","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-11",187.15095,"CoMo+DMSO_F1",1,313.338
"263","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-27",463.2614,"CoMo+DMSO_F1",1,513.695
"264","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-43",425.562,"CoMo+DMSO_F1",1,335.148
"265","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-55",402.3425,"CoMo+DMSO_F1",1,330.987
"266","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-12",363.20355,"CoMo+DMSO_F1",1,356.76
"267","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-28",290.4988,"CoMo+DMSO_F1",1,314.639
"268","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-44",306.2015,"CoMo+DMSO_F1",1,294.104
"269","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-56",301.06295,"CoMo+DMSO_F1",1,247.783
"270","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_15-15",258.5458,"CoMo+DMSO_F1",1,382.528
"271","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_15-31",188.25855,"CoMo+DMSO_F1",1,332.244
"272","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_16-16",260.15635,"CoMo+DMSO_F1",1,474.728
"273","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_16-32",217.3001,"CoMo+DMSO_F1",1,333.944
"274","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-19",262.2022,"CoMo+DMSO_F1",1,233.417
"275","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-3",302.88845,"CoMo+DMSO_F1",1,331.755
"276","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-35",286.47085,"CoMo+DMSO_F1",1,361.565
"277","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-47",459.28545,"CoMo+DMSO_F1",1,469.15
"278","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-59",272.6232,"CoMo+DMSO_F1",1,283.295
"279","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-20",245.75015,"CoMo+DMSO_F1",1,235.739
"280","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-36",364.69245,"CoMo+DMSO_F1",1,503.196
"281","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-4",296.6658,"CoMo+DMSO_F1",1,299.46
"282","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-48",331.1188,"CoMo+DMSO_F1",1,310.407
"283","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-60",249.3261,"CoMo+DMSO_F1",1,334.05
"284","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-23",428.05855,"CoMo+DMSO_F1",1,392.19
"285","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-39",346.5815,"CoMo+DMSO_F1",1,480.752
"286","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-51",312.5883,"CoMo+DMSO_F1",1,309.783
"287","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-61",268.72305,"CoMo+DMSO_F1",1,286.563
"288","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-7",25.62455,"CoMo+DMSO_F1",1,3.461
"289","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-24",245.66415,"CoMo+DMSO_F1",1,317.586
"290","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-40",305.6755,"CoMo+DMSO_F1",1,290.016
"291","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-52",365.02625,"CoMo+DMSO_F1",1,344.559
"292","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-62",288.52145,"CoMo+DMSO_F1",1,244.299
"293","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-8",294.41525,"CoMo+DMSO_F1",1,455.965
"294","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_1-21",405.5194,"AHR2Mo+BaP_F2",1,390.162
"295","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_1-37",160.01035,"AHR2Mo+BaP_F2",1,137.537
"296","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_1-5",24.8138,"AHR2Mo+BaP_F2",1,0
"297","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-14",117.6994,"AHR2Mo+BaP_F2",1,85.373
"298","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-30",410.7059,"AHR2Mo+BaP_F2",1,524.891
"299","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-46",62.71205,"AHR2Mo+BaP_F2",1,302.024
"300","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_13-1",310.76285,"AHR2Mo+BaP_F2",1,293.358
"301","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_13-17",106.80805,"AHR2Mo+BaP_F2",1,0
"302","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_13-33",355.51085,"AHR2Mo+BaP_F2",1,377.94
"303","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_14-18",262.4981,"AHR2Mo+BaP_F2",1,304.325
"304","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_14-2",302.0509,"AHR2Mo+BaP_F2",1,335.155
"305","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_14-34",232.0545,"AHR2Mo+BaP_F2",1,202.067
"306","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_2-22",509.76425,"AHR2Mo+BaP_F2",1,587.791
"307","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_2-38",477.3917,"AHR2Mo+BaP_F2",1,351.755
"308","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_2-6",417.451,"AHR2Mo+BaP_F2",1,462.889
"309","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-25",249.83895,"AHR2Mo+BaP_F2",1,257.289
"310","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-41",273.0398,"AHR2Mo+BaP_F2",1,234.187
"311","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-9",233.60315,"AHR2Mo+BaP_F2",1,229.748
"312","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_6-5",275.63875,"AHR2Mo+BaP_F2",1,263.43
"313","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_6-26",481.12025,"AHR2Mo+BaP_F2",1,514.07
"314","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_6-42",377.67125,"AHR2Mo+BaP_F2",1,418.353
"315","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_9-13",270.3199,"AHR2Mo+BaP_F2",1,254.251
"316","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_9-29",463.674,"AHR2Mo+BaP_F2",1,518.138
"317","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_9-45",250.1146,"AHR2Mo+BaP_F2",1,244.853
"318","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_9-49",298.9732,"AHR2Mo+BaP_F2",1,317.164
"319","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_11-15",541.95455,"AHR2Mo+BaP_F2",1,429.092
"320","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_11-31",449.6548,"AHR2Mo+BaP_F2",1,643.458
"321","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_11-47",364.32625,"AHR2Mo+BaP_F2",1,361.423
"322","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_11-50",381.45555,"AHR2Mo+BaP_F2",1,389.28
"323","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_12-16",369.8519,"AHR2Mo+BaP_F2",1,392.472
"324","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_12-32",474.8887,"AHR2Mo+BaP_F2",1,450.014
"325","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_12-48",405.3026,"AHR2Mo+BaP_F2",1,472.091
"326","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_12-51",615.94775,"AHR2Mo+BaP_F2",1,743.372
"327","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_15-19",341.1456,"AHR2Mo+BaP_F2",1,321.588
"328","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_15-3",328.6449,"AHR2Mo+BaP_F2",1,372.427
"329","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_15-35",511.35045,"AHR2Mo+BaP_F2",1,564.322
"330","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_16-20",342.8399,"AHR2Mo+BaP_F2",1,325.879
"331","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_16-36",233.88245,"AHR2Mo+BaP_F2",1,200.706
"332","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_16-4",334.55455,"AHR2Mo+BaP_F2",1,305.097
"333","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_3-23",409.24245,"AHR2Mo+BaP_F2",1,441.543
"334","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_3-39",705.6033,"AHR2Mo+BaP_F2",1,750.244
"335","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_3-7",321.7641,"AHR2Mo+BaP_F2",1,358.258
"336","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_4-40",436.1206,"AHR2Mo+BaP_F2",1,346.905
"337","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_4-8",567.78035,"AHR2Mo+BaP_F2",1,634.901
"338","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_7-11",596.52265,"AHR2Mo+BaP_F2",1,658.067
"339","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_7-27",396.21665,"AHR2Mo+BaP_F2",1,434.371
"340","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_7-43",372.1796,"AHR2Mo+BaP_F2",1,439.009
"341","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_8-12",351.41395,"AHR2Mo+BaP_F2",1,427.716
"342","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_8-28",537.789,"AHR2Mo+BaP_F2",1,377.896
"343","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_8-44",199.20995,"AHR2Mo+BaP_F2",1,249.305
"344","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_1-25",414.4482,"AHR2Mo+DMSO_F2",1,402.733
"345","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_1-41",408.9616,"AHR2Mo+DMSO_F2",1,441.917
"346","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_1-9",323.7494,"AHR2Mo+DMSO_F2",1,317.575
"347","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-18",387.5535,"AHR2Mo+DMSO_F2",1,418.405
"348","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-2",358.1004,"AHR2Mo+DMSO_F2",1,375.444
"349","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-34",103.25715,"AHR2Mo+DMSO_F2",1,0
"350","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_13-21",220.8567,"AHR2Mo+DMSO_F2",1,220.976
"351","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_13-37",87.5749,"AHR2Mo+DMSO_F2",1,0
"352","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_13-5",305.52925,"AHR2Mo+DMSO_F2",1,320.646
"353","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_14-22",361.1029,"AHR2Mo+DMSO_F2",1,396.165
"354","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_14-38",187.31505,"AHR2Mo+DMSO_F2",1,141.071
"355","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_14-6",142.0469,"AHR2Mo+DMSO_F2",1,194.88
"356","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_2-5",350.13705,"AHR2Mo+DMSO_F2",1,350.995
"357","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_2-26",230.92265,"AHR2Mo+DMSO_F2",1,232.238
"358","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_2-42",297.0557,"AHR2Mo+DMSO_F2",1,250.619
"359","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-13",200.1187,"AHR2Mo+DMSO_F2",1,225.196
"360","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-29",207.3299,"AHR2Mo+DMSO_F2",1,218.273
"361","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-45",406.79035,"AHR2Mo+DMSO_F2",1,384.832
"362","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-53",257.059,"AHR2Mo+DMSO_F2",1,306.117
"363","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_6-14",230.087,"AHR2Mo+DMSO_F2",1,118.809
"364","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_6-30",325.7643,"AHR2Mo+DMSO_F2",1,371.872
"365","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_6-46",250.2622,"AHR2Mo+DMSO_F2",1,260.413
"366","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_6-50",245.66835,"AHR2Mo+DMSO_F2",1,272.993
"367","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_6-54",222.1534,"AHR2Mo+DMSO_F2",1,219.447
"368","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_9-1",27.94865,"AHR2Mo+DMSO_F2",1,167.693
"369","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_9-17",495.5863,"AHR2Mo+DMSO_F2",1,661.128
"370","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_9-33",298.14235,"AHR2Mo+DMSO_F2",1,287.677
"371","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_11-19",427.0055,"AHR2Mo+DMSO_F2",1,549.84
"372","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_11-3",410.34725,"AHR2Mo+DMSO_F2",1,411.95
"373","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_11-35",389.8538,"AHR2Mo+DMSO_F2",1,467.732
"374","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_12-20",396.6915,"AHR2Mo+DMSO_F2",1,440.38
"375","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_12-36",219.2331,"AHR2Mo+DMSO_F2",1,293.044
"376","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_12-4",433.13755,"AHR2Mo+DMSO_F2",1,438.114
"377","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_15-23",425.30945,"AHR2Mo+DMSO_F2",1,348.405
"378","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_15-39",332.7456,"AHR2Mo+DMSO_F2",1,326.23
"379","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_15-7",347.1782,"AHR2Mo+DMSO_F2",1,371.619
"380","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_16-24",331.96665,"AHR2Mo+DMSO_F2",1,327.695
"381","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_16-40",425.59135,"AHR2Mo+DMSO_F2",1,388.13
"382","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_16-8",253.16005,"AHR2Mo+DMSO_F2",1,223.706
"383","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_3-11",382.68925,"AHR2Mo+DMSO_F2",1,312.44
"384","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_3-27",377.22,"AHR2Mo+DMSO_F2",1,462.59
"385","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_3-43",334.20325,"AHR2Mo+DMSO_F2",1,414.245
"386","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_4-12",239.53875,"AHR2Mo+DMSO_F2",1,204.493
"387","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_4-28",360.95845,"AHR2Mo+DMSO_F2",1,315.009
"388","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_4-44",353.8407,"AHR2Mo+DMSO_F2",1,287.966
"389","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-15",373.59735,"AHR2Mo+DMSO_F2",1,299.082
"390","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-31",315.2993,"AHR2Mo+DMSO_F2",1,382.187
"391","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-47",345.3242,"AHR2Mo+DMSO_F2",1,376.252
"392","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-51",330.42615,"AHR2Mo+DMSO_F2",1,340.503
"393","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-55",452.3026,"AHR2Mo+DMSO_F2",1,436.549
"394","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-16",383.49675,"AHR2Mo+DMSO_F2",1,437.15
"395","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-32",184.95315,"AHR2Mo+DMSO_F2",1,362.607
"396","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-48",363.1167,"AHR2Mo+DMSO_F2",1,381.723
"397","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-52",241.73845,"AHR2Mo+DMSO_F2",1,251.385
"398","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-13",282.15425,"CoMo+BaP_F2",1,360.356
"399","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-29",236.5366,"CoMo+BaP_F2",1,301.608
"400","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-45",287.836,"CoMo+BaP_F2",1,321.38
"401","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-49",273.79435,"CoMo+BaP_F2",1,244.755
"402","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-53",547.7449,"CoMo+BaP_F2",1,534.824
"403","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_5-22",302.7132,"CoMo+BaP_F2",1,286.415
"404","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_5-38",151.2852,"CoMo+BaP_F2",1,143.05
"405","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_5-6",279.50475,"CoMo+BaP_F2",1,105.625
"406","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_13-25",192.4324,"CoMo+BaP_F2",1,0
"407","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_13-41",259.8641,"CoMo+BaP_F2",1,251.432
"408","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_13-9",216.67545,"CoMo+BaP_F2",1,260.388
"409","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_14-5",365.73165,"CoMo+BaP_F2",1,336.931
"410","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_14-26",288.7535,"CoMo+BaP_F2",1,233.437
"411","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_14-42",266.9238,"CoMo+BaP_F2",1,176.398
